id,name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,estimated_annual_revenue
1435439411940587810,Spacious Downtown 3BR | Walk to Eaton Centre Prime,Unknown,Church-Yonge Corridor,Entire home/apt,475.0,1.0,12,1.57,1,336,29830.000000000004
1435493957561497868,Modern Luxury 1BR • Prime Location • Amazing Views,Unknown,Waterfront Communities-The Island,Entire home/apt,129.0,3.0,34,3.58,1,354,18472.800000000003
1435541739067855256,Spacious Home in Scarborough Bluffs Parking Go/TTC,Unknown,Cliffcrest,Entire home/apt,349.0,2.0,10,1.44,1,254,20102.4
1435551978807689646,Art Deco Private Apartment Near Yorkdale Mall,Unknown,Englemount-Lawrence,Entire home/apt,118.0,21.0,2,0.25,5,285,1180.0
1435642794396609392,Charming Urban Escape!,Unknown,Downsview-Roding-CFB,Entire home/apt,222.0,5.0,8,1.06,1,131,9412.800000000001
1435643261664340899,FIFA location! Heart of Downtown 1 Bedroom Condo,Unknown,Waterfront Communities-The Island,Entire home/apt,252.0,5.0,38,4.1,1,174,41328.0
1435734883341122235,Prestigious Area • Free Parking • Modern • Yard,Unknown,Forest Hill South,Entire home/apt,340.0,1.0,29,3.82,1,168,51951.99999999999
1435864545712947629,1 BDR Spacious Apt w/basketball,Unknown,Woburn,Entire home/apt,68.0,28.0,3,0.34,4,78,924.8000000000001
1435876800583113509,Luxury Condo Near CN Tower,Unknown,Waterfront Communities-The Island,Entire home/apt,349.0,1.0,29,3.02,1,86,42159.200000000004
1436059074049321933,Gorgeous semi-detached house,Unknown,Palmerston-Little Italy,Entire home/apt,349.0,28.0,2,0.26,2,87,3629.6
1436188200731848043,*Newly Renovated Gem* 4 mins walk to Bus Stop!,Unknown,North Riverdale,Entire home/apt,83.0,2.0,25,3.62,1,145,12018.400000000001
1436209082658571031,Magnificent 1 Bd High floor view Downtown Toronto,Unknown,Bay Street Corridor,Entire home/apt,461.0,1.0,2,0.28,1,200,5163.200000000001
1436256521782228926,Beautiful Apartment in Yorkville,Unknown,Annex,Private room,115.0,2.0,7,1.0,1,302,4600.0
1436266067688486441,"Renovated Spacious Queen, 5 mins to STN, 55'4k TV",Unknown,Yonge-Eglinton,Private room,68.0,1.0,35,4.09,3,330,11124.8
1436288729348704742,"Comfort living, Great Location, Amenities Transit.",Unknown,Mount Pleasant East,Entire home/apt,127.0,28.0,1,0.19,2,351,965.2000000000002
1436311127451119304,Amazing View 2BR Designed Condo Next to Dundas Sq,Unknown,Moss Park,Entire home/apt,240.0,28.0,5,0.53,2,365,5088.000000000001
1436376811356429559,1-bedroom apt on Summerhill Ave,Unknown,Rosedale-Moore Park,Entire home/apt,128.0,28.0,0,0.0,2,200,0.0
1436386436945145565,Steps away to UofT Campus/subway/bus,Unknown,Bay Street Corridor,Entire home/apt,149.0,28.0,1,0.12,2,34,715.1999999999999
1436391720971567906,Apartment in Yorkville,Unknown,Annex,Entire home/apt,434.0,1.0,24,3.16,1,6,54857.600000000006
1436510441476567267,"Central 1 BR, A/C, Bbq, Laundry & Walk to Subway",Unknown,Dovercourt-Wallace Emerson-Junction,Entire home/apt,94.0,28.0,1,0.63,1,350,2368.8
1436787991175430880,Charming Hideaway In the City,Unknown,West Hill,Entire home/apt,194.0,3.0,24,2.56,1,39,19865.600000000002
1436866737224501857,Modern 1BD Apartment with Balcony  DT Toronto,Unknown,Bay Street Corridor,Entire home/apt,316.0,2.0,3,0.32,2,235,4044.8
1436915094259543683,Modern 1BD Apartment with Balcony,Unknown,Bay Street Corridor,Entire home/apt,114.0,28.0,0,0.0,2,235,0.0
1436915733258925026,Stunning luxury condo 1 bed + den/office,Unknown,Mount Pleasant West,Entire home/apt,157.0,28.0,1,0.13,1,169,816.4
1436947786793191531,Modern 1 Double + 1 Sofa Bed Suite - FREE parking,Unknown,South Riverdale,Private room,152.0,1.0,31,3.94,1,218,23955.200000000004
1437039405496959589,Family Oasis | Train to World Cup Action!,Unknown,Woodbine Corridor,Entire home/apt,256.0,2.0,7,0.82,1,175,8396.800000000001
1437052558440281052,Modern room by Sobeys Stadium,Unknown,Black Creek,Private room,135.0,28.0,2,0.23,5,364,1242.0000000000002
1437056685343482910,Stylish Loft in Midtown Toronto,Unknown,Yonge-St.Clair,Entire home/apt,304.0,2.0,10,1.36,1,150,16537.600000000002
1437064008292486441,West Annex 3BR | Open for Long Term | A/C Parking,Unknown,Annex,Entire home/apt,527.0,1.0,7,0.85,1,152,17918.0
1437148799785110810,The Master Suite,Unknown,East End-Danforth,Private room,103.0,2.0,5,0.57,3,321,2348.4
1437171677470262262,Skyline View + Free Parking,Unknown,Mimico (includes Humber Bay Shores),Entire home/apt,542.0,4.0,0,0.0,1,357,0.0
1437173246417798661,Cozy 3 Bedroom Basement Suite Steps from Yonge St.,Unknown,Newtonbrook West,Entire home/apt,101.0,28.0,4,0.52,9,229,2100.8
1437198535097710739,Toronto Skyline Suite 1+1,Unknown,Church-Yonge Corridor,Entire home/apt,417.0,1.0,51,5.35,1,35,89237.99999999999
1437208049032999136,Stylish 4 Beds TOR DT Gem | Walk to AGO /w Netflix,Unknown,Kensington-Chinatown,Private room,380.0,1.0,49,5.42,2,129,82384.0
1437286796420242499,Noir & Nest,Unknown,Downsview-Roding-CFB,Entire home/apt,613.0,1.0,8,1.02,1,157,25010.4
1437341023609318622,Modern One Bedroom in King West,Unknown,Waterfront Communities-The Island,Entire home/apt,265.0,4.0,16,2.62,1,80,27772.000000000004
1437577818227377842,Spacious 2BR Condo • Walk to Scotiabank Arena,Unknown,Waterfront Communities-The Island,Entire home/apt,337.0,3.0,31,3.32,1,334,44753.59999999999
1437725637577013759,Brand New Furnished 1 Bedroom Condo @ NOBU Toronto,Unknown,Waterfront Communities-The Island,Entire home/apt,249.0,28.0,3,0.39,1,161,3884.4
1437745440250764716,2BR Loft in King West | 2 Baths+Balconies+Parking,Unknown,Niagara,Entire home/apt,451.0,1.0,39,4.27,1,139,77030.79999999999
1437827961175785135,Superior Suite Downtown Toronto,Unknown,Church-Yonge Corridor,Entire home/apt,236.0,1.0,2,0.24,1,164,2265.6
1437874330484333212,Modern 1BR Condo Near CN Tower & MTCC,Unknown,Waterfront Communities-The Island,Entire home/apt,158.0,28.0,0,0.0,12,236,0.0
1437907820274221750,TOR Central Escape| 2BR + 1 Free Parking Spot,Unknown,Kensington-Chinatown,Entire home/apt,421.0,1.0,18,2.08,1,118,35027.200000000004
1437985734478584139,Chic 2BR Suite | 20 Mins to Airport | Pet-Friendly,Unknown,Rexdale-Kipling,Entire home/apt,193.0,4.0,6,0.68,1,243,5249.6
1437987144805486791,Modern & Calm Downtown Retreat with Free Parking,Unknown,Waterfront Communities-The Island,Entire home/apt,141.0,28.0,1,0.18,1,335,1015.2000000000002
1438062525286001731,Cute Little Studio,Unknown,Regent Park,Entire home/apt,87.0,30.0,0,0.0,5,353,0.0
1438072782144656464,Luxury & Spacious Suite + Steps To Eaton Center,Unknown,Church-Yonge Corridor,Entire home/apt,357.0,2.0,25,2.68,2,92,38270.40000000001
1438089581244803903,Cozy & Private-7min walk to Fairview Mall & Subway,Unknown,Don Valley Village,Private room,70.0,2.0,19,2.18,1,278,6104.000000000001
1438248210008155079,Modern & Convenient Apartment,Unknown,Willowdale East,Entire home/apt,106.0,28.0,3,0.41,1,58,1738.4000000000003
1438400137896725080,Luxury  & Modern Suite + Right by Dundas Square,Unknown,Church-Yonge Corridor,Entire home/apt,327.0,1.0,13,1.39,1,18,18181.2
1438419154732316859,Newly Renovated 1BDRM W office,Unknown,Moss Park,Entire home/apt,113.0,30.0,2,0.31,5,365,1401.2
1438432287056091957,Cozy 2BR Home w/ Workspaces & Parking,Unknown,South Parkdale,Entire home/apt,229.0,2.0,23,2.46,1,110,22533.600000000002
1438432795012145828,Luxury 2BD & 2Bath w Stunning Lake View Downtown!,Unknown,Waterfront Communities-The Island,Entire home/apt,51.0,90.0,0,0.0,3,208,0.0
1438580439938553509,Magnificent CN Tower & City Views 2BR Condo,Unknown,Waterfront Communities-The Island,Entire home/apt,512.0,1.0,52,6.19,1,86,126771.20000000001
1438609768812269663,Luxury Penthouse Downtown TO,Unknown,Moss Park,Entire home/apt,256.0,1.0,6,0.64,1,175,6553.6
1438616105732476884,"Penthouse 41st Floor with Parking, Gym & Views!",Unknown,Waterfront Communities-The Island,Private room,227.0,1.0,19,2.15,2,71,19522.0
1438639923064319089,Sunrise Ensuite Room| Near York U |Walk to Transit,Unknown,York University Heights,Private room,126.0,1.0,28,2.98,3,56,15019.2
1439092830894506210,Modern Luxury In Forest Hill,Unknown,Forest Hill South,Entire home/apt,872.0,28.0,0,0.0,1,232,0.0
1439177729152336101,"Gorgeous Modern 1 bedroom Apt, North York, Toronto",Unknown,Willowdale East,Entire home/apt,83.0,28.0,0,0.0,2,90,0.0
1439232876359508150,Ensuite Bedroom 15 min > Airport | Rogers stadium,Unknown,Weston,Private room,156.0,2.0,18,1.96,3,108,12230.400000000001
1439251418103176744,Sunset Ensuite Room | Walk to Subway | York U Stay,Unknown,York University Heights,Private room,115.0,1.0,22,2.37,3,79,10902.000000000002
1439347842544550475,Large 1-bedroom separate suite - Trinity-Bellwoods,Unknown,Trinity-Bellwoods,Entire home/apt,182.0,1.0,51,6.65,1,146,48412.00000000001
1439411365183473700,Sunny Ensuite Room | Steps to Subway | York U,Unknown,York University Heights,Private room,115.0,1.0,30,3.41,3,85,15686.0
1439438308571930537,Newly Reno 1 Bed 15 min > Airport | Rogers stadium,Unknown,Weston,Private room,132.0,2.0,20,2.21,3,114,11668.800000000001
1439479571731392381,Cozy Home in Corso Italia for World Cup Stay,Unknown,Corso Italia-Davenport,Entire home/apt,234.0,2.0,25,2.71,1,289,25365.6
1439537447222256065,Stylish 2BR Townhouse w/ Patio,Unknown,Kensington-Chinatown,Entire home/apt,347.0,3.0,18,2.01,1,195,27898.799999999996
1439767502231415394,DT Toronto Luxury 4 Beds|Amazing View|Free Parking,Unknown,Church-Yonge Corridor,Entire home/apt,268.0,1.0,45,4.84,1,231,51884.799999999996
1439829167810829961,Private room near christie  pit,Unknown,Palmerston-Little Italy,Private room,34.0,28.0,1,0.15,5,37,204.0
1439829172908615613,Bright & Cozy Basement Space,Unknown,South Riverdale,Private room,137.0,1.0,48,6.15,1,244,33702.00000000001
1439910205183740015,Homey 3BR Escape,Unknown,Woodbine Corridor,Entire home/apt,142.0,29.0,0,0.0,1,365,0.0
1439913282147143920,"Modern Downtown Escape, King West",Unknown,Waterfront Communities-The Island,Entire home/apt,202.0,28.0,2,0.28,1,324,2262.4
1439930765049871323,Stunning Full House (Min30days),Unknown,Wexford/Maryvale,Entire home/apt,277.0,30.0,0,0.0,1,351,0.0
1439964507766319899,Prime DT location 1BDRM-large terrace & nice view,Unknown,Church-Yonge Corridor,Entire home/apt,127.0,30.0,0,0.0,2,340,0.0
1439999753098535753,Modern Condo with Pool Steps from CN Tower,Unknown,Waterfront Communities-The Island,Entire home/apt,319.0,1.0,28,3.18,1,222,40576.8
1440100898751486006,Carnival • Colourful mosaic room,Unknown,Flemingdon Park,Private room,172.0,1.0,8,1.04,2,359,7155.2
1440148035985923189,Upper Beaches Basement Apt,Unknown,East End-Danforth,Entire home/apt,197.0,2.0,19,2.09,2,230,16469.199999999997
1440164142078908271,1Bedroom_in_a_NiceUnit_Near_Mall,Unknown,Malvern,Private room,69.0,1.0,29,3.19,1,71,8804.400000000001
1440174454681106601,Iconic Views & Comfort in City’s Heart,Unknown,Waterfront Communities-The Island,Entire home/apt,496.0,28.0,15,1.64,1,185,32537.600000000006
1440191231365399923,"2 Bed|Family Friendly|Spacious|Free Parking|50""TV",Unknown,Islington-City Centre West,Entire home/apt,137.0,28.0,3,0.46,9,365,2520.8
1440199803368419175,Comfortable and relaxed place to enjoy Toronto,Unknown,Waterfront Communities-The Island,Private room,69.0,28.0,10,1.07,1,127,2953.2000000000003
1440209527474977690,Chic 1BR Retreat Minutes from Downtown,Unknown,Niagara,Entire home/apt,418.0,1.0,14,1.71,1,268,28591.2
1440613000736565694,4BR+Den 4BA home w Jacuzzi 6-min to HWY400/401,Unknown,Maple Leaf,Entire home/apt,514.0,2.0,14,1.68,1,293,34540.8
1440667916384765014,Affordable basement suite free parking midland,Unknown,Agincourt South-Malvern West,Private room,43.0,28.0,0,0.0,25,353,0.0
1440680002460140277,Charming Home in the Heart of Toronto,Unknown,Dovercourt-Wallace Emerson-Junction,Entire home/apt,227.0,28.0,0,0.0,1,270,0.0
1440711218969817486,2BR Main Floor - For up to 4 Guests - Self Checkin,Unknown,Black Creek,Private room,411.0,1.0,0,0.0,1,127,0.0
1440719196848108629,Lake View Luxury Condo Downtown Toronto,Unknown,Waterfront Communities-The Island,Entire home/apt,221.0,28.0,1,0.11,2,365,972.4000000000001
1440743175057361934,2BR + Den Downtown | Steps from Dundas Square,Unknown,Moss Park,Entire home/apt,587.0,1.0,5,1.67,1,311,39211.6
1440786039962124709,Mirage • Dreamlike desert room,Unknown,Flemingdon Park,Private room,109.0,2.0,8,1.03,2,365,4490.8
1440828572664416189,Stylish Townhouse in Toronto’s Soho,Unknown,Annex,Entire home/apt,543.0,28.0,0,0.0,1,362,0.0
1440925411107242499,Sunny Cozy 3-BDRM Home Close to Scarborough Bluffs,Unknown,West Hill,Entire home/apt,139.0,3.0,6,0.79,1,266,4392.400000000001
1440970361510495076,Cozy Room Near Downtown • Free Parking,Unknown,Rockcliffe-Smythe,Private room,94.0,1.0,11,1.51,2,298,5677.6
1441068455514488533,Infivilla Toronto Eaton SUites,Unknown,Church-Yonge Corridor,Entire home/apt,364.0,1.0,0,0.0,1,350,0.0
1441257616620239345,Comfort Basement Ensuite in lawrence(free parking),Unknown,Lawrence Park South,Private room,126.0,2.0,24,2.62,4,163,13204.800000000001
1441275306438133804,Modern Basement Ensuite in lawrence park (free P),Unknown,Lawrence Park South,Private room,126.0,2.0,20,2.15,4,156,10836.0
1441300624127077925,Premium 2BR + Den |Free Parking,Unknown,Lansing-Westgate,Entire home/apt,284.0,28.0,4,0.5,12,170,5680.0
